application_id,company_experience_years,previous_similar_projects,total_employees,engineers_count,machinery_count,offered_budget_MAD,estimated_budget_MAD,budget_difference_ratio,proposed_duration_days,total_length_km,road_width_m,lanes,category,road_class,terrain_type,soil_type,slope,compliance_issues_count,technical_score,financial_score,is_fraudulent
1646,19,5,996,17,46,173000000,166500000,0.039,185,66,7,2,National,Primary,Mixed,Rocky,Moderate,0,87.17,96.24,0
9826,17,6,873,7,11,2174500000,1547500000,0.4052,990,196,14,4,Autoroute,Primary,Coastal,Sandy,High,3,53.45,71.17,1
3032,24,5,331,4,6,1281000000,1300500000,-0.015,674,228,14,4,Autoroute,Primary,Mixed,Sandy,Low,1,71.06,100.0,0
4864,18,5,976,13,63,1330500000,1411000000,-0.0571,1129,198,14,4,Autoroute,Primary,Flat,Clay,High,0,86.7,100.0,0
3385,23,5,269,3,9,101500000,95000000,0.0684,144,31,7,2,National,Primary,Coastal,Clay,High,1,76.6,93.6,0
7985,19,4,995,18,57,290500000,421000000,-0.31,237,63,14,4,Autoroute,Primary,Desert,Sandy,Moderate,2,34.44,100.0,1
6365,7,6,877,3,38,76500000,70000000,0.0929,647,137,3,1,Provincial,Secondary,Flat,Rocky,Low,0,70.03,91.5,0
1142,17,7,761,9,28,1686000000,1857000000,-0.0921,855,216,14,4,Autoroute,Primary,Coastal,Clay,High,0,93.83,100.0,0
8182,9,6,909,14,17,24500000,39500000,-0.3797,416,127,3,1,Provincial,Secondary,Flat,Sandy,Low,2,34.28,100.0,1
9087,8,9,795,8,31,542500000,383000000,0.4164,1025,200,7,2,Regional,Secondary,Mountainous,Rocky,High,2,30.81,70.6,1
4443,9,2,46,1,3,38500000,38000000,0.0132,466,78,3,1,Provincial,Secondary,Coastal,Sandy,High,0,88.72,98.7,0
940,19,6,510,6,31,1177000000,1119000000,0.0518,619,150,14,4,Autoroute,Primary,Coastal,Clay,High,0,96.45,95.07,0
6146,25,4,382,4,21,214000000,218000000,-0.0183,162,36,14,4,Autoroute,Primary,Mixed,Sandy,Moderate,0,82.36,100.0,0
8904,13,3,488,3,10,621500000,460500000,0.3496,542,161,7,2,National,Primary,Flat,Sandy,High,3,53.15,74.09,1
6716,8,9,418,7,25,1494000000,1555000000,-0.0392,1329,247,14,4,Autoroute,Primary,Coastal,Rocky,Moderate,0,70.87,100.0,0
7880,11,4,263,4,10,92000000,69500000,0.3237,680,169,3,1,Provincial,Secondary,Flat,Sandy,Moderate,2,51.74,75.54,1
7578,15,8,901,6,47,518000000,392000000,0.3214,754,177,7,2,National,Primary,Coastal,Sandy,Low,3,36.82,75.68,1
7218,24,5,685,3,26,682000000,1144500000,-0.4041,654,193,14,4,Autoroute,Primary,Flat,Sandy,Moderate,2,32.1,100.0,1
2504,4,2,161,2,4,23500000,23500000,0.0,138,46,3,1,Provincial,Secondary,Flat,Clay,High,0,92.5,100.0,0
865,8,9,677,10,23,205000000,192500000,0.0649,711,202,3,1,Regional,Secondary,Mixed,Clay,Moderate,1,70.06,93.9,0
4705,8,6,423,4,17,1612000000,1786000000,-0.0974,1013,214,14,4,Autoroute,Primary,Coastal,Rocky,High,0,81.72,100.0,0
4929,2,3,162,1,6,42000000,44500000,-0.0562,299,57,3,1,Regional,Secondary,Mountainous,Sandy,Low,0,81.86,100.0,0
8662,12,9,763,11,16,636500000,1063000000,-0.4012,820,165,14,4,Autoroute,Primary,Desert,Sandy,High,3,44.72,100.0,1
4762,11,8,527,9,12,910500000,855000000,0.0649,610,157,14,4,Autoroute,Primary,Desert,Clay,Low,1,91.57,93.9,0
2518,28,3,271,4,17,589500000,606000000,-0.0272,790,248,7,2,National,Primary,Desert,Clay,Moderate,1,74.68,100.0,0
5754,25,5,750,14,24,129000000,119500000,0.0795,510,230,3,1,Provincial,Secondary,Desert,Sandy,Moderate,0,88.94,92.64,0
4765,29,5,223,4,12,168500000,176500000,-0.0453,421,200,3,1,Provincial,Secondary,Mountainous,Rocky,High,0,71.04,100.0,0
3293,26,6,298,4,7,127500000,121000000,0.0537,796,198,3,1,Regional,Secondary,Flat,Sandy,Moderate,0,77.86,94.9,0
4894,20,4,700,4,12,1009500000,1099000000,-0.0814,1206,217,14,4,National,Primary,Flat,Sandy,Moderate,0,90.55,100.0,0
7551,18,9,970,11,12,180000000,314000000,-0.4268,173,58,14,4,Autoroute,Primary,Flat,Rocky,Moderate,3,33.01,100.0,1
4300,8,5,519,5,32,48000000,49000000,-0.0204,423,104,3,1,Provincial,Secondary,Mixed,Clay,Moderate,0,89.54,100.0,0
2885,19,9,470,4,9,290000000,286000000,0.014,858,149,7,2,Regional,Secondary,Mountainous,Rocky,Low,0,85.09,98.62,0
6902,8,3,45,1,3,21500000,23500000,-0.0851,94,45,3,1,Provincial,Secondary,Mixed,Sandy,Low,0,91.81,100.0,0
3116,26,5,716,8,19,257500000,278000000,-0.0737,310,97,7,2,National,Primary,Mixed,Sandy,Moderate,0,82.87,100.0,0
8939,2,0,47,1,4,19000000,30000000,-0.3667,168,64,3,1,Provincial,Secondary,Desert,Sandy,Moderate,2,32.72,100.0,1
7412,27,7,938,17,46,2298000000,1549500000,0.4831,552,200,14,4,Autoroute,Primary,Desert,Rocky,High,3,49.84,67.43,1
9476,12,4,279,4,14,1324500000,850500000,0.5573,414,154,14,4,Autoroute,Primary,Flat,Rocky,Moderate,3,34.7,64.21,1
5284,9,4,108,1,4,53500000,56000000,-0.0446,77,30,7,2,Regional,Secondary,Mountainous,Clay,Low,0,97.08,100.0,0
4750,18,4,895,9,35,74000000,69500000,0.0647,407,121,3,1,Provincial,Secondary,Coastal,Rocky,Low,1,77.34,93.92,0
420,28,7,746,9,18,48500000,48000000,0.0104,237,100,3,1,Provincial,Secondary,Coastal,Clay,Moderate,0,75.79,98.97,0
6468,5,0,95,1,3,67000000,61500000,0.0894,440,96,3,1,Provincial,Secondary,Flat,Clay,High,0,90.64,91.79,0
2560,26,6,560,9,16,611000000,588500000,0.0382,654,238,7,2,National,Primary,Mixed,Rocky,High,1,79.34,96.32,0
1287,13,3,983,18,63,185000000,198500000,-0.068,212,39,14,4,Autoroute,Primary,Desert,Sandy,Low,0,70.69,100.0,0
6761,26,8,488,5,9,169000000,157000000,0.0764,735,181,3,1,Regional,Secondary,Coastal,Clay,Moderate,0,93.18,92.9,0
7238,20,3,822,15,9,201500000,328000000,-0.3857,148,37,14,4,Autoroute,Primary,Mountainous,Rocky,High,3,49.82,100.0,1
7846,16,5,232,4,14,388000000,281000000,0.3808,655,178,7,2,Regional,Secondary,Desert,Clay,Low,3,45.72,72.42,1
9741,2,0,141,1,3,21500000,15000000,0.4333,129,32,3,1,Provincial,Secondary,Mountainous,Sandy,Moderate,3,36.09,69.77,1
260,21,4,569,5,26,913000000,851500000,0.0722,988,189,14,4,National,Primary,Mixed,Clay,Moderate,1,72.53,93.26,0
1881,21,4,447,6,8,358500000,392500000,-0.0866,430,181,7,2,National,Primary,Coastal,Rocky,Low,1,77.21,100.0,0
6385,10,4,582,3,27,290500000,267000000,0.088,822,157,7,2,Regional,Secondary,Flat,Rocky,High,1,98.62,91.91,0
1083,6,5,219,3,10,580000000,537000000,0.0801,578,169,7,2,National,Primary,Mountainous,Sandy,High,1,72.3,92.59,0
5973,8,9,683,8,16,61000000,66000000,-0.0758,586,173,3,1,Provincial,Secondary,Mixed,Rocky,Moderate,0,87.65,100.0,0
9241,22,5,372,4,6,48000000,76500000,-0.3725,290,130,3,1,Provincial,Secondary,Flat,Clay,Low,3,47.5,100.0,1
2240,9,4,309,3,6,1682000000,1585500000,0.0609,595,228,14,4,Autoroute,Primary,Coastal,Rocky,High,0,80.71,94.26,0
4568,5,8,974,3,60,1056500000,992500000,0.0645,1066,216,14,4,National,Primary,Coastal,Clay,Low,0,85.61,93.94,0
9573,8,9,634,7,21,237500000,423500000,-0.4392,363,92,14,4,National,Primary,Desert,Sandy,Moderate,2,36.52,100.0,1
6844,26,5,649,8,19,445500000,489500000,-0.0899,304,74,14,4,Autoroute,Primary,Mixed,Clay,Moderate,1,72.28,100.0,0
4063,18,5,409,4,20,815500000,767000000,0.0632,454,94,14,4,Autoroute,Primary,Mountainous,Rocky,Moderate,0,73.5,94.05,0
6505,9,9,756,13,37,194000000,182500000,0.063,1371,236,3,1,Provincial,Secondary,Mixed,Sandy,High,0,94.41,94.07,0
8656,16,4,622,7,16,2533500000,1636000000,0.5486,527,206,14,4,Autoroute,Primary,Mountainous,Clay,Moderate,3,40.19,64.57,1
9177,23,5,364,5,18,133000000,265000000,-0.4981,750,176,7,2,Regional,Secondary,Mountainous,Clay,Moderate,2,36.17,100.0,1
8458,19,6,870,5,57,764000000,1254000000,-0.3907,990,205,14,4,Autoroute,Primary,Desert,Rocky,Moderate,2,32.47,100.0,1
3600,9,0,129,1,4,50500000,48000000,0.0521,235,65,3,1,Regional,Secondary,Mountainous,Clay,Moderate,0,93.56,95.05,0
7407,9,9,217,3,5,136000000,104000000,0.3077,357,134,3,1,Provincial,Secondary,Desert,Clay,High,2,44.6,76.47,1
2278,1,3,32,1,4,39000000,41000000,-0.0488,339,68,3,1,Provincial,Secondary,Coastal,Sandy,Low,1,86.78,100.0,0
8430,13,7,809,3,25,41000000,66000000,-0.3788,939,163,3,1,Provincial,Secondary,Mixed,Rocky,Low,2,38.49,100.0,1
6440,5,8,542,6,21,652000000,712500000,-0.0849,567,247,7,2,National,Primary,Flat,Sandy,High,0,96.96,100.0,0
7237,22,6,254,4,12,131500000,86000000,0.5291,345,103,3,1,Regional,Secondary,Flat,Sandy,Moderate,2,36.51,65.4,1
8979,15,4,494,4,8,537500000,359500000,0.4951,189,60,14,4,Autoroute,Primary,Flat,Clay,Low,2,48.26,66.88,1
227,11,6,837,14,20,143000000,138000000,0.0362,568,103,7,2,Regional,Secondary,Flat,Rocky,Low,0,86.45,96.5,0
7937,7,7,424,6,23,57000000,99000000,-0.4242,579,130,3,1,Provincial,Secondary,Mountainous,Sandy,High,3,39.72,100.0,1
5445,1,2,51,1,4,32000000,31500000,0.0159,313,58,3,1,Provincial,Secondary,Coastal,Sandy,High,0,86.05,98.44,0
8244,17,9,736,7,12,92000000,62000000,0.4839,299,120,3,1,Provincial,Secondary,Mixed,Sandy,High,3,38.23,67.39,1
3875,4,3,182,2,4,23500000,23500000,0.0,84,42,3,1,Provincial,Secondary,Flat,Sandy,High,1,92.79,100.0,0
2935,22,7,687,3,38,733000000,705000000,0.0397,905,162,14,4,National,Primary,Desert,Clay,Moderate,0,75.85,96.18,0
702,8,4,199,1,7,47000000,47500000,-0.0105,237,44,3,1,Regional,Secondary,Mountainous,Rocky,Moderate,0,94.97,100.0,0
3676,22,4,356,4,14,134500000,135500000,-0.0074,129,57,7,2,National,Primary,Desert,Clay,Moderate,0,84.6,100.0,0
8808,4,3,138,1,3,79000000,51000000,0.549,172,43,7,2,Regional,Secondary,Desert,Clay,Low,3,32.01,64.56,1
9191,18,7,483,3,11,87500000,63500000,0.378,509,107,3,1,Provincial,Secondary,Desert,Rocky,Low,3,54.78,72.57,1
9749,7,3,64,1,4,15500000,31000000,-0.5,154,52,3,1,Provincial,Secondary,Desert,Rocky,Low,2,38.01,100.0,1
1226,18,9,370,4,8,380000000,358000000,0.0615,497,180,7,2,Regional,Secondary,Coastal,Clay,Moderate,0,94.88,94.21,0
3762,28,4,983,11,42,1119500000,1110500000,0.0081,910,159,14,4,Autoroute,Primary,Mixed,Clay,Moderate,0,90.48,99.2,0
46,26,6,588,8,34,594000000,562000000,0.0569,732,199,7,2,National,Primary,Coastal,Sandy,Moderate,0,84.4,94.61,0
5882,27,5,349,3,11,268500000,278000000,-0.0342,156,38,14,4,Autoroute,Primary,Coastal,Rocky,High,1,90.63,100.0,0
1517,29,6,924,7,28,100500000,103500000,-0.029,131,51,7,2,National,Primary,Coastal,Rocky,Low,0,80.93,100.0,0
1702,25,7,956,6,12,99000000,109500000,-0.0959,827,174,3,1,Provincial,Secondary,Mixed,Sandy,Moderate,0,88.14,100.0,0
5814,24,4,971,8,48,1105500000,1090500000,0.0138,698,149,14,4,Autoroute,Primary,Mountainous,Clay,Moderate,0,78.87,98.64,0
9839,10,5,985,7,25,263500000,461500000,-0.429,1379,244,7,2,Regional,Secondary,Coastal,Sandy,High,2,44.63,100.0,1
9784,1,0,138,1,4,22000000,37500000,-0.4133,185,68,3,1,Provincial,Secondary,Mixed,Clay,High,3,33.54,100.0,1
8716,5,4,62,1,4,84500000,53000000,0.5943,188,40,7,2,Regional,Secondary,Desert,Rocky,Low,3,54.39,62.72,1
4914,10,6,344,4,15,145000000,157500000,-0.0794,703,244,3,1,Provincial,Secondary,Flat,Clay,Moderate,1,98.98,100.0,0
4555,17,8,201,4,5,513500000,484000000,0.061,996,244,7,2,National,Primary,Desert,Sandy,Moderate,0,97.26,94.26,0
3492,27,5,582,5,16,211000000,216500000,-0.0254,484,114,7,2,Regional,Secondary,Desert,Sandy,High,0,72.66,100.0,0
3687,6,2,176,1,5,45000000,47000000,-0.0426,407,89,3,1,Provincial,Secondary,Coastal,Clay,Moderate,0,99.88,100.0,0
8230,14,4,338,3,18,44500000,67500000,-0.3407,468,139,3,1,Provincial,Secondary,Coastal,Clay,High,2,53.5,100.0,1
9462,17,3,410,4,10,94500000,65500000,0.4427,282,108,3,1,Provincial,Secondary,Coastal,Clay,High,2,38.4,69.31,1
6461,21,4,802,11,47,99000000,92500000,0.0703,602,246,3,1,Provincial,Secondary,Flat,Clay,High,0,78.81,93.43,0
9225,16,3,810,10,28,218500000,381000000,-0.4265,829,175,7,2,National,Primary,Flat,Sandy,Low,3,50.78,100.0,1
1694,18,4,805,6,42,752500000,762000000,-0.0125,521,101,14,4,Autoroute,Primary,Coastal,Rocky,High,0,82.49,100.0,0
218,19,3,440,4,22,633500000,703500000,-0.0995,900,168,14,4,National,Primary,Coastal,Sandy,Low,0,71.88,100.0,0
6549,27,9,734,6,7,311500000,292000000,0.0668,160,52,14,4,Autoroute,Primary,Desert,Rocky,Low,0,91.26,93.74,0
9099,28,4,277,4,9,1010000000,747000000,0.3521,174,83,14,4,Autoroute,Primary,Mountainous,Clay,High,3,45.76,73.96,1
683,5,6,739,4,30,168500000,178000000,-0.0534,343,109,7,2,Regional,Secondary,Coastal,Rocky,Moderate,0,89.14,100.0,0
4186,5,2,74,1,4,33500000,37000000,-0.0946,120,52,3,1,Provincial,Secondary,Mountainous,Sandy,Low,0,73.43,100.0,0
8947,22,3,504,5,19,254500000,407500000,-0.3755,369,70,14,4,Autoroute,Primary,Flat,Clay,Low,2,47.3,100.0,1
3962,25,9,226,4,11,377500000,367000000,0.0286,473,216,7,2,Regional,Secondary,Flat,Clay,High,0,78.37,97.22,0
2062,5,1,138,1,3,87000000,87000000,0.0,430,79,3,1,Regional,Secondary,Coastal,Sandy,High,1,90.1,100.0,0
9757,14,4,721,11,26,67500000,115000000,-0.413,893,191,3,1,Provincial,Secondary,Mountainous,Rocky,Moderate,3,45.42,100.0,1
8057,22,8,259,3,14,532500000,1026500000,-0.4812,418,163,14,4,Autoroute,Primary,Coastal,Clay,Low,3,43.07,100.0,1
563,11,3,845,5,52,743000000,812000000,-0.085,641,126,14,4,Autoroute,Primary,Mixed,Rocky,Moderate,0,78.74,100.0,0
5841,22,8,914,15,47,153000000,152500000,0.0033,839,224,3,1,Regional,Secondary,Mountainous,Rocky,Low,1,83.11,99.67,0
7101,27,9,621,11,40,623500000,464000000,0.3438,743,179,7,2,National,Primary,Coastal,Rocky,Moderate,3,46.33,74.42,1
9261,14,5,884,14,35,507500000,337000000,0.5059,1200,230,7,2,Regional,Secondary,Flat,Clay,Moderate,3,45.52,66.4,1
8129,9,6,308,5,9,82500000,55500000,0.4865,582,115,3,1,Provincial,Secondary,Mixed,Sandy,High,3,40.57,67.27,1
6910,9,9,984,17,38,194500000,190500000,0.021,721,144,7,2,Regional,Secondary,Mixed,Clay,Low,0,79.64,97.94,0
3517,4,3,91,1,4,42000000,44000000,-0.0455,201,57,3,1,Provincial,Secondary,Mixed,Rocky,High,0,78.12,100.0,0
7819,27,8,361,4,21,420500000,277500000,0.5153,445,213,7,2,Regional,Secondary,Mixed,Sandy,Low,3,47.69,65.99,1
3050,4,0,162,2,5,28500000,30000000,-0.05,121,49,3,1,Provincial,Secondary,Desert,Sandy,Moderate,0,82.45,100.0,0
7170,9,3,437,7,9,1925500000,1395000000,0.3803,1062,190,14,4,Autoroute,Primary,Coastal,Clay,Moderate,3,44.3,72.45,1
1858,29,9,925,14,47,60500000,56000000,0.0804,271,112,3,1,Provincial,Secondary,Desert,Clay,Moderate,0,92.94,92.56,0
4213,29,9,286,3,9,137500000,138500000,-0.0072,1019,182,3,1,Regional,Secondary,Flat,Clay,Moderate,0,85.6,100.0,0
1486,19,6,705,8,11,75000000,72000000,0.0417,689,164,3,1,Provincial,Secondary,Flat,Sandy,Low,0,99.9,96.0,0
6179,7,4,260,3,13,844500000,860500000,-0.0186,648,194,14,4,National,Primary,Desert,Sandy,High,0,100.0,100.0,0
5583,3,1,145,1,3,33500000,35500000,-0.0563,266,94,3,1,Provincial,Secondary,Desert,Clay,Moderate,0,75.0,100.0,0
5356,23,7,410,7,12,85000000,91000000,-0.0659,399,169,3,1,Provincial,Secondary,Mixed,Clay,Low,1,91.84,100.0,0
8082,4,4,155,1,5,21500000,36500000,-0.411,270,56,3,1,Regional,Secondary,Mountainous,Rocky,Low,2,48.11,100.0,1
3577,7,7,969,11,26,1177000000,1072500000,0.0974,1241,210,14,4,National,Primary,Flat,Clay,High,0,90.05,91.12,0
4446,9,6,442,3,24,405500000,384000000,0.056,305,63,14,4,Autoroute,Primary,Coastal,Clay,Low,0,83.32,94.7,0
241,24,9,953,6,49,86000000,91500000,-0.0601,639,118,3,1,Provincial,Secondary,Mountainous,Clay,High,0,79.95,100.0,0
8642,2,1,145,1,4,176500000,112000000,0.5759,505,86,7,2,Regional,Secondary,Desert,Sandy,Low,2,40.61,63.46,1
1048,23,4,749,9,5,436500000,478500000,-0.0878,769,157,7,2,National,Primary,Desert,Rocky,High,0,93.37,100.0,0
8545,22,9,967,17,50,1463000000,967000000,0.5129,641,169,14,4,Autoroute,Primary,Desert,Rocky,Low,2,51.84,66.1,1
5697,21,5,901,13,23,350000000,386500000,-0.0944,317,57,14,4,Autoroute,Primary,Mixed,Sandy,Moderate,0,79.55,100.0,0
5621,7,7,859,13,35,1234000000,1125000000,0.0969,437,170,14,4,Autoroute,Primary,Coastal,Rocky,Moderate,0,94.87,91.17,0
5152,13,3,615,11,24,1157500000,1268000000,-0.0871,359,173,14,4,Autoroute,Primary,Coastal,Rocky,High,0,92.8,100.0,0
2532,3,3,46,1,4,32500000,31000000,0.0484,380,65,3,1,Provincial,Secondary,Mixed,Rocky,Low,0,79.99,95.38,0
7404,27,8,380,3,23,93500000,172500000,-0.458,792,246,3,1,Provincial,Secondary,Coastal,Sandy,Moderate,3,39.72,100.0,1
1242,28,3,352,3,8,216000000,201000000,0.0746,79,34,14,4,Autoroute,Primary,Mixed,Sandy,Moderate,1,84.82,93.06,0
3554,7,8,797,5,52,1123500000,1143500000,-0.0175,760,170,14,4,Autoroute,Primary,Flat,Sandy,High,1,85.69,100.0,0
1905,6,7,729,6,46,87000000,80000000,0.0875,779,132,3,1,Provincial,Secondary,Mountainous,Sandy,Moderate,0,88.07,91.95,0
7651,23,8,992,4,48,491000000,800500000,-0.3866,570,119,14,4,Autoroute,Primary,Flat,Clay,High,2,41.2,100.0,1
9598,24,8,338,3,8,142000000,92500000,0.5351,970,224,3,1,Provincial,Secondary,Flat,Rocky,Low,2,47.47,65.14,1
5813,21,6,703,11,10,1722000000,1590000000,0.083,1279,238,14,4,Autoroute,Primary,Mixed,Sandy,High,0,96.84,92.33,0
4324,13,8,504,4,27,264500000,278000000,-0.0486,1055,229,3,1,Regional,Secondary,Mountainous,Clay,High,0,77.71,100.0,0
9009,18,7,924,6,30,285000000,189000000,0.5079,624,200,3,1,Regional,Secondary,Coastal,Clay,High,3,43.43,66.32,1
1511,28,6,265,4,7,660500000,703500000,-0.0611,447,139,14,4,Autoroute,Primary,Desert,Sandy,Low,0,97.24,100.0,0
4329,4,0,157,2,6,99500000,91000000,0.0934,159,58,7,2,Regional,Secondary,Flat,Sandy,Moderate,0,80.39,91.46,0
376,21,6,736,12,45,373500000,367500000,0.0163,123,59,14,4,Autoroute,Primary,Desert,Sandy,Moderate,0,92.04,98.39,0
5365,5,4,61,1,3,36000000,35000000,0.0286,169,36,3,1,Provincial,Secondary,Mountainous,Clay,High,1,75.35,97.22,0
9266,13,6,626,8,27,219000000,168500000,0.2997,765,213,3,1,Regional,Secondary,Mountainous,Clay,Moderate,2,48.7,76.94,1
77,26,6,479,3,14,1109500000,1113000000,-0.0031,341,125,14,4,Autoroute,Primary,Mountainous,Clay,High,1,84.13,100.0,0
4847,23,5,974,14,62,157500000,165000000,-0.0455,764,194,3,1,Regional,Secondary,Flat,Sandy,Moderate,0,84.54,100.0,0
5802,20,8,815,10,20,97500000,98500000,-0.0102,1020,172,3,1,Provincial,Secondary,Desert,Clay,Low,1,99.45,100.0,0
8970,7,6,691,4,39,212500000,319000000,-0.3339,798,204,7,2,Regional,Secondary,Flat,Clay,Moderate,3,46.02,100.0,1
355,9,1,182,2,7,60500000,55000000,0.1,259,56,3,1,Regional,Secondary,Mountainous,Rocky,High,0,74.86,90.91,0
5958,25,6,261,3,11,127000000,138500000,-0.083,350,124,3,1,Regional,Secondary,Coastal,Clay,High,1,90.92,100.0,0
2796,12,9,899,3,8,510500000,509000000,0.0029,698,235,7,2,Regional,Secondary,Mountainous,Rocky,High,0,83.86,99.71,0
2178,22,4,762,10,14,298000000,288500000,0.0329,360,101,7,2,National,Primary,Mountainous,Clay,Moderate,0,93.16,96.81,0
3067,9,4,355,4,21,701500000,729000000,-0.0377,954,234,7,2,National,Primary,Mixed,Rocky,High,0,70.22,100.0,0
6619,16,5,507,7,23,907000000,847500000,0.0702,873,146,14,4,Autoroute,Primary,Mixed,Sandy,Low,0,89.09,93.44,0
4827,14,5,930,17,49,326000000,358500000,-0.0907,163,67,14,4,Autoroute,Primary,Desert,Rocky,Low,0,84.38,100.0,0
4216,25,9,705,3,25,560500000,519000000,0.08,1142,217,7,2,National,Primary,Flat,Clay,Moderate,0,87.94,92.6,0
328,7,3,515,6,27,783000000,857500000,-0.0869,463,166,14,4,National,Primary,Desert,Clay,High,0,79.13,100.0,0
237,29,7,650,12,40,290500000,319500000,-0.0908,412,69,14,4,National,Primary,Coastal,Sandy,Moderate,0,97.59,100.0,0
6023,24,9,640,8,13,220500000,206500000,0.0678,308,58,14,4,National,Primary,Mixed,Clay,Low,0,95.17,93.65,0
1379,4,4,71,1,3,16000000,17500000,-0.0857,85,35,3,1,Provincial,Secondary,Mixed,Clay,Low,0,85.71,100.0,0
4002,5,7,296,3,9,201500000,205000000,-0.0171,806,244,3,1,Regional,Secondary,Mixed,Clay,Moderate,0,72.36,100.0,0
7255,14,7,814,11,22,1223500000,873500000,0.4007,1093,219,14,4,National,Primary,Mixed,Sandy,Moderate,2,35.1,71.39,1
6043,1,1,189,1,8,55500000,58500000,-0.0513,312,60,3,1,Regional,Secondary,Mountainous,Rocky,Moderate,0,90.76,100.0,0
422,8,4,80,1,3,90000000,93000000,-0.0323,230,56,7,2,Regional,Secondary,Mixed,Clay,Moderate,0,84.69,100.0,0
5656,15,6,311,5,11,992500000,1091000000,-0.0903,1022,205,14,4,Autoroute,Primary,Desert,Sandy,Low,1,97.28,100.0,0
8779,8,4,969,3,57,360000000,242000000,0.4876,289,80,7,2,National,Primary,Mountainous,Sandy,Low,3,32.01,67.22,1
9025,20,3,571,9,18,86000000,59000000,0.4576,542,101,3,1,Provincial,Secondary,Desert,Sandy,Low,2,49.54,68.6,1
5833,17,5,759,8,26,137000000,132000000,0.0379,441,220,3,1,Regional,Secondary,Coastal,Rocky,Low,1,78.7,96.35,0
7617,20,3,466,5,18,74000000,53000000,0.3962,435,143,3,1,Provincial,Secondary,Flat,Rocky,Low,2,30.9,71.62,1
8167,6,3,514,8,6,256500000,439500000,-0.4164,521,124,7,2,National,Primary,Mountainous,Rocky,High,2,38.62,100.0,1
4956,8,5,958,16,43,116000000,114500000,0.0131,785,142,3,1,Regional,Secondary,Coastal,Clay,Low,0,99.14,98.71,0
7853,10,5,582,10,28,135500000,89000000,0.5225,518,128,3,1,Provincial,Secondary,Flat,Clay,High,2,33.98,65.68,1
1347,23,8,748,4,16,621000000,653500000,-0.0497,245,108,14,4,Autoroute,Primary,Mixed,Clay,Low,0,79.07,100.0,0
5006,9,0,137,1,4,22500000,22500000,0.0,204,36,3,1,Provincial,Secondary,Mixed,Clay,Moderate,0,87.79,100.0,0
1363,14,9,776,4,26,382500000,353000000,0.0836,798,246,7,2,Regional,Secondary,Mixed,Sandy,Low,1,83.02,92.29,0
3657,22,8,751,10,48,548500000,536500000,0.0224,428,100,14,4,National,Primary,Mountainous,Rocky,Moderate,0,84.29,97.81,0
213,12,9,464,4,18,1668500000,1652500000,0.0097,638,198,14,4,Autoroute,Primary,Mountainous,Clay,High,0,70.73,99.04,0
5062,10,3,346,5,6,199000000,193500000,0.0284,494,135,7,2,Regional,Secondary,Desert,Sandy,Moderate,0,94.36,97.24,0
3779,18,8,955,11,12,719000000,714500000,0.0063,397,95,14,4,Autoroute,Primary,Coastal,Rocky,Moderate,0,97.77,99.37,0
7036,19,6,711,8,16,120000000,84000000,0.4286,491,102,3,1,Provincial,Secondary,Coastal,Clay,High,3,38.64,70.0,1
331,22,5,386,4,20,77500000,76000000,0.0197,88,41,7,2,National,Primary,Coastal,Rocky,Low,0,79.19,98.06,0
7849,26,9,608,6,33,1019000000,701500000,0.4526,314,106,14,4,Autoroute,Primary,Mixed,Clay,High,3,48.65,68.84,1
9678,26,3,434,5,10,784000000,508500000,0.5418,505,104,14,4,National,Primary,Desert,Clay,Moderate,2,51.51,64.86,1
637,22,4,294,3,6,521500000,491500000,0.061,1375,249,7,2,Regional,Secondary,Desert,Rocky,High,1,93.15,94.25,0
9297,8,5,623,9,31,532000000,954500000,-0.4426,826,164,14,4,Autoroute,Primary,Flat,Rocky,Moderate,3,38.16,100.0,1
9709,28,5,246,4,6,842000000,1467000000,-0.426,1000,187,14,4,Autoroute,Primary,Mixed,Sandy,High,2,42.41,100.0,1
5480,13,8,661,3,37,429000000,426500000,0.0059,628,200,7,2,National,Primary,Flat,Rocky,Moderate,0,77.07,99.42,0
1353,28,8,916,3,18,763500000,820500000,-0.0695,872,165,14,4,Autoroute,Primary,Flat,Sandy,Low,1,72.51,100.0,0
4460,18,3,938,11,39,220500000,205000000,0.0756,557,127,7,2,Regional,Secondary,Desert,Sandy,Low,0,83.49,92.97,0
3880,12,9,660,5,13,369000000,339500000,0.0869,409,143,7,2,National,Primary,Mixed,Sandy,Low,0,94.67,92.01,0
6175,16,4,539,3,30,143000000,139000000,0.0288,881,204,3,1,Regional,Secondary,Desert,Sandy,Moderate,0,96.12,97.2,0
8086,7,7,668,8,34,101500000,64000000,0.5859,373,174,3,1,Provincial,Secondary,Flat,Rocky,Moderate,3,42.29,63.05,1
106,5,6,301,3,12,294500000,290500000,0.0138,279,116,7,2,National,Primary,Coastal,Sandy,Low,0,74.38,98.64,0
8489,16,6,748,10,48,33500000,60000000,-0.4417,448,100,3,1,Provincial,Secondary,Desert,Rocky,Low,2,35.26,100.0,1
75,25,8,934,9,52,81000000,87500000,-0.0743,1116,207,3,1,Provincial,Secondary,Mountainous,Clay,Low,0,92.08,100.0,0
3918,5,2,177,2,5,81000000,74500000,0.0872,243,47,7,2,Regional,Secondary,Mountainous,Clay,Moderate,0,88.15,91.98,0
